Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2013,1258,22,27676,-265,1,444,1198,118,277,388,251,452,204,294,146,49,426
2013,1259,11,13849,-111,0,261,660,42,129,207,156,218,119,132,78,36,227
2013,1260,16,20160,-119,0,353,830,100,180,257,140,355,222,209,76,40,278
2013,1261,12,15132,-135,1,284,721,97,131,190,145,245,148,166,89,37,248
2013,1263,19,23997,-221,0,436,1092,89,211,324,220,481,204,285,120,76,373
2013,1264,18,22752,-183,0,333,852,104,232,364,189,349,184,313,121,61,403
2013,1265,21,26565,-267,1,443,1129,123,269,407,196,446,237,297,132,86,354
2013,1266,8,10128,-77,1,172,417,34,85,135,97,170,78,124,41,21,157
2013,1267,19,24073,-270,2,421,1056,117,263,452,267,404,235,310,119,72,410
2013,1268,12,15216,-94,1,283,720,62,134,202,163,312,133,170,64,41,234
2013,1269,11,13959,-101,0,270,659,72,166,228,139,271,144,171,74,64,238
2013,1270,17,21590,-261,3,382,1016,82,183,301,217,355,184,209,135,76,298
2013,1271,26,33046,-413,0,498,1417,117,300,475,351,518,240,393,167,69,421
2013,1272,4,5088,-33,0,108,228,21,43,76,52,84,49,74,32,23,103
2013,1273,11,14003,-131,0,211,557,66,115,156,96,226,117,160,61,36,217
2013,1274,6,7644,-53,1,134,350,33,65,107,65,137,46,65,35,19,99
2013,1275,22,28050,-284,1,466,1128,111,263,398,194,432,243,325,168,57,407
2013,1276,7,8932,-53,1,177,421,42,52,80,71,162,69,76,39,22,116
2013,1277,8,10216,-46,0,189,457,44,75,112,116,178,97,116,53,25,132
2013,1278,12,15336,-123,0,241,622,66,143,216,162,263,136,178,59,62,229
2013,1279,8,10232,-60,1,207,535,52,94,134,122,196,73,96,55,40,146
2013,1280,22,28160,-424,1,429,1145,97,273,411,242,430,194,372,150,70,358
2013,1281,10,12810,-90,2,246,594,54,126,174,129,254,120,154,64,32,187
2013,1282,24,30768,-387,0,489,1250,133,244,364,226,474,217,374,152,70,455
2013,1283,22,28226,-289,2,438,1166,103,218,327,199,424,194,242,99,26,420
2013,1284,21,26964,-343,0,447,1222,105,261,373,242,416,226,307,165,28,420
2013,1285,6,7710,-73,3,138,317,40,94,123,39,141,63,80,26,10,140
2013,1286,17,21862,-187,1,402,998,116,233,333,186,343,173,207,121,28,328
2013,1287,18,23166,-213,4,406,1042,93,269,374,260,384,219,324,132,42,463
2013,1288,15,19320,-125,2,345,838,60,192,334,205,312,163,245,92,81,280
2013,1290,23,29670,-366,1,462,1312,122,332,523,290,475,207,352,160,53,478
2013,1291,14,18074,-217,1,321,803,111,103,169,130,222,159,178,103,20,282
2013,1292,5,6460,-51,2,100,284,15,73,104,79,111,49,77,30,20,112
2013,1293,10,12930,-64,1,230,552,86,123,179,115,215,120,155,61,29,200
2013,1294,18,23292,-202,0,417,989,103,191,290,199,379,195,256,114,37,342
2013,1295,9,11655,-115,0,187,480,51,66,98,82,199,91,106,48,32,172
2013,1296,25,32400,-321,1,441,1321,102,285,447,326,515,187,358,176,38,522
2013,1297,16,20752,-179,0,309,821,119,135,201,128,314,193,192,91,30,264
2013,1298,23,29854,-288,1,440,1194,123,176,288,211,431,250,260,134,46,395
2013,1299,16,20784,-186,1,293,855,93,190,299,166,357,160,232,100,58,314
2013,1300,9,11700,-80,0,173,463,43,103,157,95,186,100,139,58,20,169
2013,1301,10,13010,-72,0,263,576,43,114,186,121,226,123,127,59,34,183
2013,1303,19,24757,-404,0,481,1110,109,177,268,159,379,236,263,111,51,333
2013,1304,18,23472,-297,0,358,974,88,136,203,164,365,148,191,88,46,298
2013,1305,19,24795,-233,2,404,1018,110,270,388,183,408,189,238,86,51,376
2013,1306,20,26120,-193,1,385,1069,118,208,317,203,445,191,242,102,59,352
2013,1307,5,6535,-50,0,100,262,33,55,84,42,122,71,68,36,16,81
2013,1308,10,13080,-86,0,209,525,40,159,241,129,230,110,143,51,45,183
2013,1309,18,23562,-344,1,395,988,57,242,363,180,385,190,321,124,48,364
2013,1310,13,17030,-114,3,324,829,100,183,295,181,307,171,155,87,34,281
2013,1311,21,27531,-251,2,477,1152,105,270,398,221,426,245,271,121,50,382
2013,1312,13,17056,-85,3,292,742,77,192,286,169,315,141,208,99,53,294
2013,1313,11,14443,-139,1,235,640,57,135,197,144,231,128,162,74,46,213
2013,1314,10,13140,-136,0,248,634,55,99,146,132,212,122,126,67,25,163
2013,1315,16,21040,-211,1,347,887,81,228,327,165,344,159,217,112,53,300
2013,1316,19,25004,-293,0,406,1030,138,177,265,200,391,230,288,103,75,348
2013,1317,19,25023,-236,1,421,1069,70,287,420,246,416,168,284,114,82,348
2013,1318,12,15816,-89,1,285,695,76,152,217,149,228,148,159,110,20,212
2013,1319,21,27699,-339,4,501,1201,107,246,369,207,466,258,321,151,45,386
2013,1320,14,18480,-114,1,289,734,91,123,159,111,316,149,188,87,26,234
2013,1321,19,25099,-293,0,354,984,124,196,289,166,359,236,195,100,46,328
2013,1322,8,10576,-80,0,197,493,40,143,200,117,167,90,123,70,37,184
2013,1323,9,11907,-105,1,196,502,45,80,121,114,171,122,101,44,32,148
2013,1324,16,21184,-191,1,363,920,95,246,340,181,317,171,204,109,18,320
2013,1325,9,11925,-114,1,208,517,68,99,140,84,187,134,123,58,24,185
2013,1326,7,9282,-72,1,158,413,41,79,118,82,143,72,82,45,22,131
2013,1328,11,14608,-93,2,266,643,44,130,193,138,246,116,132,55,27,191
2013,1329,8,10632,-59,2,184,477,37,123,166,91,173,87,90,54,33,166
2013,1330,25,33250,-236,1,572,1453,110,315,479,385,541,306,355,177,118,486
2013,1331,14,18634,-126,1,319,776,57,179,240,167,294,150,205,84,45,255
2013,1332,8,10656,-82,3,167,451,33,97,162,106,186,81,130,66,30,149
2013,1333,18,23994,-120,1,438,1045,99,235,355,214,409,232,241,101,69,305
2013,1334,12,16008,-121,0,251,660,75,144,206,133,252,144,145,65,12,251
2013,1335,22,29370,-237,1,478,1162,113,259,374,202,474,299,349,135,54,470
2013,1336,21,28056,-291,0,430,1145,91,257,366,226,473,190,252,96,64,478
2013,1337,18,24066,-218,1,407,941,100,217,296,200,402,213,275,85,30,321
2013,1338,8,10704,-51,1,178,438,45,82,140,102,137,107,81,47,23,165
2013,1339,21,28119,-344,1,409,1122,88,255,380,236,472,220,334,130,80,389
2013,1340,20,26800,-213,1,480,1113,95,238,332,203,414,227,244,98,37,332
2013,1341,19,25479,-272,0,398,1125,67,222,358,313,395,173,297,119,47,395
2013,1342,24,32208,-402,2,506,1214,139,232,310,162,492,264,320,97,42,372
2013,1343,11,14773,-81,1,230,544,70,113,164,93,189,151,146,76,23,197
2013,1344,14,18816,-115,3,312,806,77,204,287,198,311,173,194,81,27,268
2013,1345,17,22865,-221,1,387,1001,61,193,306,235,392,210,220,71,67,331
2013,1346,16,21536,-112,3,410,976,67,234,375,261,400,185,227,54,55,347
2013,1347,19,25593,-170,3,420,1130,115,243,396,257,421,208,248,152,57,394
2013,1348,21,28308,-226,1,425,1110,114,248,378,212,438,205,242,104,73,423
2013,1349,25,33725,-368,0,502,1305,184,255,357,160,453,273,267,149,18,488
2013,1350,14,18900,-152,0,283,727,95,186,274,132,230,147,156,92,58,268
2013,1351,14,18914,-145,0,272,692,71,186,274,128,265,119,215,95,60,254
2013,1352,10,13520,-105,0,214,571,69,131,190,117,208,122,141,81,25,219
2013,1353,16,21648,-158,0,353,887,76,163,248,208,337,185,222,88,39,340
2013,1354,24,32496,-375,3,516,1377,102,222,344,322,539,268,372,137,79,426
2013,1355,9,12195,-80,2,217,511,68,97,127,93,198,106,107,38,26,141
2013,1356,17,23052,-195,0,377,899,79,150,250,172,291,168,192,124,32,302
2013,1357,20,27140,-227,1,489,1172,131,234,334,236,448,258,310,125,66,362
2013,1358,17,23086,-190,3,335,959,105,203,309,221,367,198,234,94,31,393
2013,1359,21,28539,-249,5,450,1070,133,208,320,174,416,241,279,129,50,373
2013,1360,18,24480,-200,1,382,942,100,195,290,171,366,187,254,100,63,325
2013,1361,10,13610,-69,0,223,609,36,126,184,131,226,92,108,74,29,173
2013,1362,16,21792,-148,1,365,871,121,169,264,119,366,168,193,80,31,283
2013,1363,20,27260,-302,0,386,1144,95,257,402,265,423,180,264,110,49,360
2013,1364,20,27280,-215,0,427,1078,156,192,273,214,426,267,299,104,70,372
2013,1365,11,15015,-143,2,253,643,79,177,247,136,209,133,139,81,46,238
2013,1366,14,19124,-148,2,273,721,44,129,219,166,289,108,262,130,44,320
2013,1367,17,23239,-183,1,396,969,93,171,267,218,352,229,251,111,60,312
2013,1368,18,24624,-292,1,355,972,107,194,304,174,386,143,253,83,45,370
2013,1369,16,21904,-165,1,391,937,111,179,273,158,402,226,201,77,70,320
2013,1370,22,30140,-213,3,535,1318,123,236,372,314,549,292,403,159,54,442
2013,1371,18,24678,-201,1,379,919,139,190,300,174,377,233,281,110,35,384
2013,1372,4,5488,-18,0,87,210,15,38,70,50,96,52,59,19,11,77
2013,1373,24,32952,-314,0,496,1250,138,278,417,273,519,251,380,130,65,375
2013,1374,17,23358,-136,1,379,897,52,213,297,193,339,186,239,112,54,309
2013,1375,12,16500,-114,0,241,672,57,202,286,168,284,98,197,94,52,244
2013,1376,18,24768,-237,1,362,1019,101,202,304,255,354,184,263,99,52,378
2013,1377,20,27540,-244,0,439,1057,125,253,346,151,423,211,242,113,50,297
2013,1378,19,26182,-243,3,344,987,103,182,264,192,372,177,222,116,62,320
2013,1379,9,12411,-81,2,216,538,56,103,157,127,189,98,145,75,22,199
2013,1380,9,12420,-79,0,177,464,50,122,183,59,197,79,112,55,24,179
2013,1381,20,27620,-283,1,429,1142,109,260,376,231,490,223,312,89,95,477
2013,1382,15,20730,-149,2,343,812,103,209,283,146,313,186,214,85,35,305
2013,1383,18,24894,-165,0,440,1082,118,198,309,227,382,220,234,111,35,362
2013,1384,24,33216,-335,4,518,1288,167,267,384,231,459,282,323,133,50,451
2013,1385,15,20775,-182,2,354,913,58,140,220,177,340,168,187,86,102,274
2013,1386,13,18018,-132,1,274,670,79,176,254,136,281,164,176,64,61,192
2013,1387,6,8322,-54,2,131,355,49,71,100,74,128,69,76,35,16,116
2013,1388,6,8328,-62,0,139,332,54,54,85,63,128,65,79,29,11,116
2013,1389,21,29169,-231,1,444,1117,94,195,344,220,410,222,262,143,66,403
2013,1390,14,19460,-94,1,340,881,92,172,239,185,317,160,167,65,51,267
2013,1391,16,22256,-211,0,375,881,104,194,277,169,362,245,264,75,37,292
2013,1392,7,9744,-36,0,156,393,36,91,129,84,145,70,70,44,27,116
2013,1393,9,12537,-84,1,192,505,41,108,173,134,179,92,120,62,42,174
2013,1394,23,32062,-261,0,483,1238,110,266,391,237,475,225,272,142,80,474
2013,1395,21,29295,-321,0,383,1055,76,231,393,245,398,187,288,119,55,339
2013,1396,9,12564,-67,0,217,568,69,115,144,100,181,120,74,63,27,165
2013,1397,12,16764,-107,0,245,633,58,149,232,137,286,103,163,41,32,248
2013,1398,14,19572,-186,0,307,816,84,185,263,203,294,165,235,102,55,283
2013,1399,17,23783,-257,0,338,902,86,213,320,212,344,169,293,95,53,370
2013,1400,16,22400,-193,3,343,904,65,186,298,197,372,175,244,90,57,315
2013,1401,15,21015,-134,5,315,774,62,161,236,154,322,137,228,93,38,283
2013,1402,22,30844,-282,0,506,1295,144,300,431,246,470,250,320,156,54,439
2013,1403,20,28060,-368,1,418,1082,87,257,400,209,359,199,287,149,50,402
2013,1404,21,29484,-381,3,449,1226,108,313,427,274,455,225,330,132,47,473
2013,1405,13,18265,-142,1,299,754,71,156,203,125,273,148,165,97,36,222
2013,1406,13,18278,-107,1,280,720,62,151,229,188,310,112,195,47,61,242
2013,1407,21,29547,-230,4,466,1231,126,185,281,240,437,220,224,106,53,339
2013,1408,14,19712,-120,0,303,766,74,224,320,170,285,148,179,86,28,259
2013,1409,15,21135,-196,0,326,819,96,207,328,163,351,162,230,105,47,322
2013,1410,16,22560,-235,4,325,859,91,178,277,160,332,178,239,105,31,311
2013,1411,14,19754,-168,3,316,816,127,120,200,158,299,178,183,70,54,252
2013,1412,17,24004,-195,0,423,1043,108,191,278,214,364,253,271,128,34,340
2013,1413,17,24021,-159,1,396,904,128,206,292,130,396,228,223,73,49,315
2013,1414,15,21210,-137,2,345,871,98,154,243,172,383,210,192,71,46,301
2013,1415,24,33960,-300,1,504,1255,117,203,356,252,544,282,340,132,63,382
2013,1416,11,15576,-131,1,260,618,68,129,209,132,241,134,154,79,38,186
2013,1417,9,12753,-84,1,226,555,51,95,141,92,201,132,105,63,27,151
2013,1418,20,28360,-237,2,465,1167,126,253,396,212,458,200,297,128,65,396
2013,1419,23,32637,-371,1,496,1192,131,199,356,205,469,307,391,162,32,423
2013,1420,23,32660,-313,4,530,1334,147,232,360,247,494,258,349,162,50,483
2013,1421,16,22736,-119,1,385,937,76,232,321,179,368,195,235,129,68,292
2013,1422,22,31284,-233,0,523,1350,137,305,449,254,513,232,285,165,30,505
2013,1423,20,28460,-291,0,449,1097,97,225,351,211,419,215,275,109,72,379
2013,1424,9,12816,-65,0,206,521,60,92,136,98,230,124,128,53,46,168
2013,1425,18,25650,-198,1,422,1047,93,178,274,196,399,212,233,105,84,331
2013,1426,13,18538,-172,0,251,722,55,138,220,186,296,118,214,86,44,252
2013,1427,22,31394,-300,1,443,1194,165,275,416,241,408,205,291,132,28,371
2013,1428,18,25704,-185,1,379,963,104,193,253,166,421,230,239,103,56,305
2013,1429,10,14290,-90,1,198,506,53,146,206,135,241,108,143,39,33,168
2013,1430,18,25740,-209,2,386,940,89,200,282,153,406,204,241,100,50,284
2013,1431,14,20034,-140,1,267,670,75,174,260,108,283,138,186,64,45,245
2013,1433,8,11464,-62,1,182,467,41,98,149,117,168,77,95,50,14,163
2013,1434,7,10038,-61,0,147,351,40,79,117,58,159,66,114,39,15,138
2013,1435,17,24395,-206,1,323,880,109,145,244,160,372,165,219,79,49,268
2013,1436,11,15796,-96,0,209,553,47,157,229,141,244,100,159,65,26,190
2013,1437,13,18681,-142,2,248,648,52,215,294,131,315,140,225,82,51,275
2013,1438,11,15818,-74,0,235,583,69,80,120,108,227,127,123,49,33,195
2013,1439,19,27341,-289,2,451,1127,101,221,336,233,404,169,220,69,63,389
2013,1440,17,24480,-262,1,427,1104,141,188,317,233,386,223,238,119,65,316
2013,1441,19,27379,-153,1,469,1149,113,212,305,254,379,198,242,138,56,399
2013,1442,8,11536,-58,0,156,360,33,52,98,57,167,86,96,36,26,112
2013,1443,15,21645,-165,1,311,811,90,201,309,191,317,134,252,84,38,312
2013,1444,12,17328,-136,1,239,642,53,183,272,150,282,120,178,65,33,235
2013,1447,12,17364,-141,2,280,712,46,172,252,160,265,131,183,94,46,270
2013,1448,18,26064,-221,0,390,987,90,250,355,180,388,185,270,109,60,333
2013,1449,15,21735,-121,1,356,881,76,133,231,199,331,164,216,79,54,276
2013,1450,19,27550,-161,2,401,994,146,206,307,183,381,213,237,87,37,322
2013,1451,6,8706,-31,1,137,315,33,95,141,53,132,59,78,31,20,124
2013,1452,19,27588,-221,0,405,1057,106,266,378,259,370,214,257,131,56,383
2013,1453,15,21795,-131,2,333,795,70,214,282,158,325,186,213,79,52,283
2013,1454,24,34896,-362,1,481,1291,146,276,420,252,497,242,336,121,62,394
2013,1455,8,11640,-51,0,178,436,52,88,122,99,174,89,104,49,25,159
2013,1456,17,24752,-143,6,397,905,123,184,270,164,379,214,232,83,45,298
2013,1457,17,24769,-202,0,339,840,97,178,261,154,338,155,224,82,25,308
2013,1458,11,16038,-99,1,219,607,77,76,136,122,226,124,114,56,31,180
2013,1459,19,27721,-223,0,353,992,104,178,251,166,400,190,262,121,41,349
2013,1460,12,17520,-97,0,251,641,61,122,171,102,245,134,143,98,19,242
2013,1461,13,18993,-169,0,241,657,81,101,171,96,223,122,122,63,32,210
2013,1462,14,20468,-76,1,307,721,51,170,264,158,316,133,196,84,29,277
2013,1463,17,24871,-190,1,331,868,93,239,340,197,354,180,252,95,42,323
2013,1464,15,21960,-176,5,340,891,101,193,292,151,341,186,168,88,75,274
2014,1101,19,20919,-332,3,375,956,130,286,383,153,384,187,286,101,27,414
2014,1102,18,19836,-225,1,395,949,121,200,305,148,384,238,235,87,49,358
2014,1103,12,13236,-145,1,259,659,75,140,228,158,234,107,168,68,38,221
2014,1104,19,20976,-173,3,400,990,93,292,422,188,408,181,222,108,76,398
2014,1105,16,17680,-202,2,317,862,92,207,308,139,345,180,213,91,57,365
2014,1106,12,13272,-168,1,266,695,55,174,272,147,230,124,138,78,41,226
2014,1107,14,15498,-136,1,299,734,45,171,241,141,320,141,170,55,37,244
2014,1108,19,21052,-269,4,403,1060,83,259,401,210,366,156,225,112,76,386
2014,1110,12,13320,-93,0,260,566,80,96,142,83,229,155,168,65,39,227
2014,1111,21,23331,-260,2,459,1189,91,307,478,280,439,185,269,128,50,441
2014,1112,4,4448,-16,2,93,239,17,49,81,49,118,46,46,26,12,65
2014,1113,11,12243,-148,1,232,616,86,169,249,98,247,117,136,51,42,231
2014,1114,17,18938,-219,6,390,1012,84,290,394,203,415,178,233,92,60,393
2014,1115,18,20070,-322,0,365,962,111,207,317,192,327,211,273,161,43,360
2014,1116,11,12276,-94,2,260,683,76,189,261,144,224,132,123,79,52,256
2014,1117,13,14521,-152,3,310,741,107,168,242,115,292,158,174,72,28,243
2014,1119,16,17904,-166,2,396,959,118,190,281,201,321,209,209,90,67,305
2014,1120,16,17920,-207,0,364,927,99,224,320,181,340,159,196,87,67,365
2014,1122,18,20196,-199,3,460,1013,85,295,436,194,393,240,307,123,81,317
2014,1123,25,28075,-313,5,518,1298,158,374,550,299,581,291,439,111,57,528
2014,1124,11,12364,-107,0,251,626,87,136,224,146,230,142,133,53,46,218
2014,1125,9,10125,-109,0,213,487,77,125,175,81,194,131,149,46,24,211
2014,1126,25,28150,-332,2,507,1343,162,307,432,293,456,216,308,143,63,537
2014,1127,23,25921,-366,2,422,1167,125,357,521,232,474,198,334,130,42,469
2014,1129,13,14677,-81,3,309,749,83,154,216,149,269,122,136,63,27,259
2014,1130,24,27120,-234,3,521,1185,174,388,532,190,472,281,271,107,60,467
2014,1131,10,11310,-121,3,223,574,71,113,171,111,204,120,120,62,11,184
2014,1132,20,22640,-185,2,439,1101,71,198,335,212,479,208,303,135,86,360
2014,1133,20,22660,-236,0,415,1085,93,257,367,227,411,177,223,133,52,406
2014,1135,13,14755,-68,1,300,758,86,171,249,147,355,156,172,66,62,265
2014,1136,14,15904,-150,1,338,782,80,168,245,143,300,157,192,86,37,258
2014,1137,14,15918,-102,0,304,783,83,160,222,134,343,158,158,69,14,245
2014,1138,10,11380,-83,1,236,593,62,147,211,139,238,128,140,55,49,218
2014,1139,17,19363,-165,5,376,952,90,232,332,185,352,181,170,82,32,284
2014,1140,11,12540,-99,4,306,732,49,220,328,157,296,133,130,72,34,234
2014,1141,21,23961,-230,0,476,1172,155,283,398,211,413,222,241,134,21,392
2014,1142,19,21698,-200,0,404,1050,119,208,308,213,365,211,184,112,49,378
2014,1143,13,14859,-165,1,304,737,64,172,256,129,295,168,141,55,56,238
2014,1144,19,21736,-239,0,425,1012,161,174,259,193,376,236,264,104,71,361
2014,1145,11,12595,-99,1,279,673,79,134,182,129,227,114,133,80,36,202
2014,1146,21,24066,-344,2,535,1249,130,272,459,223,441,233,335,160,89,481
2014,1148,19,21812,-254,0,481,1151,99,201,287,200,450,231,268,116,87,367
2014,1149,18,20682,-130,3,437,1063,150,271,370,198,419,213,213,109,39,353
2014,1150,14,16100,-160,1,328,802,76,178,289,172,334,166,218,79,28,267
2014,1151,14,16114,-221,1,314,796,89,229,328,162,299,141,197,84,49,275
2014,1152,19,21888,-316,2,437,1149,135,221,335,204,369,187,223,142,46,457
2014,1153,6,6918,-56,0,100,313,30,84,123,85,115,45,78,48,18,112
2014,1154,25,28850,-366,2,543,1341,132,316,451,235,571,296,320,101,69,473
2014,1155,12,13860,-114,3,240,630,61,155,218,146,234,111,137,48,52,195
2014,1156,11,12716,-81,3,244,609,71,147,201,136,238,114,149,57,36,240
2014,1157,12,13884,-110,1,282,699,63,177,268,156,273,118,188,82,26,278
2014,1158,18,20844,-185,4,378,983,97,194,291,234,407,153,236,73,64,351
2014,1159,18,20862,-139,4,424,948,133,177,258,138,406,227,218,70,38,331
2014,1160,11,12760,-157,1,233,613,46,146,213,133,239,99,150,60,29,190
2014,1161,16,18576,-149,0,343,906,82,286,389,196,370,158,160,64,49,326
2014,1162,12,13944,-114,3,235,584,72,179,251,87,281,119,153,51,27,271
2014,1163,8,9304,-84,0,154,429,44,121,160,84,184,79,96,43,44,165
2014,1164,20,23280,-297,1,436,1182,133,316,428,227,410,202,225,108,36,338
2014,1165,26,30290,-425,2,600,1476,180,268,403,266,539,270,315,104,69,543
2014,1166,7,8162,-56,0,165,393,57,69,95,65,160,92,74,24,10,135
2014,1167,19,22173,-127,2,456,1107,128,213,326,249,411,220,263,118,63,457
2014,1168,20,23360,-228,1,434,1130,119,252,388,224,439,194,244,94,39,393
2014,1169,18,21042,-151,3,434,1028,64,330,434,201,407,188,221,118,42,374
2014,1170,16,18720,-214,1,360,872,101,174,243,144,316,174,182,76,13,335
2014,1171,16,18736,-191,0,348,877,83,179,274,175,321,173,201,88,39,339
2014,1172,12,14064,-167,3,298,733,88,170,259,133,244,135,136,64,17,265
2014,1173,10,11730,-85,1,235,556,63,126,188,113,225,111,135,52,23,193
2014,1174,9,10566,-70,0,229,559,66,124,179,106,200,83,103,47,32,186
2014,1175,21,24675,-250,2,409,1062,90,262,390,211,420,217,255,105,74,387
2014,1176,15,17640,-150,3,304,744,102,157,236,112,257,197,157,94,43,323
2014,1177,21,24717,-320,1,462,1178,125,297,450,251,417,204,270,135,74,486
2014,1178,19,22382,-194,4,457,1136,103,291,393,242,419,202,238,134,73,420
2014,1179,16,18864,-193,1,328,812,113,206,297,126,346,166,200,83,30,300
2014,1180,14,16520,-104,1,322,843,62,176,267,156,325,145,105,59,57,315
2014,1181,8,9448,-61,1,208,494,65,94,139,93,153,98,73,44,19,198
2014,1182,17,20094,-161,0,386,983,119,235,363,191,386,220,199,112,47,303
2014,1183,19,22477,-284,0,412,1020,88,277,396,201,394,207,268,114,82,380
2014,1184,9,10656,-90,1,214,498,63,130,175,66,168,100,107,62,11,203
2014,1185,14,16590,-146,2,297,805,73,159,259,178,323,132,187,101,70,292
2014,1186,16,18976,-202,0,380,950,107,242,347,184,381,168,201,69,64,335
2014,1187,16,18992,-155,0,346,871,127,184,262,168,322,190,179,85,38,288
2014,1188,20,23760,-214,0,483,1116,139,255,380,201,401,247,272,124,51,414
2014,1189,13,15457,-155,0,289,698,95,182,254,103,278,152,167,67,29,277
2014,1190,15,17850,-162,0,337,882,112,234,331,160,339,170,192,103,37,317
2014,1191,19,22629,-256,1,411,975,78,262,393,153,433,242,249,92,63,372
2014,1192,20,23840,-292,2,453,1148,119,268,380,226,404,179,255,123,80,437
2014,1193,25,29825,-254,1,538,1382,165,304,440,285,576,273,362,109,74,579
2014,1194,22,26268,-224,0,483,1210,130,262,407,274,488,233,301,101,91,417
2014,1195,12,14340,-146,2,287,678,62,132,207,111,291,131,172,54,46,225
2014,1196,2,2392,-7,0,44,98,8,21,34,17,45,15,27,14,3,32
2014,1197,18,21546,-207,1,422,1127,107,251,395,258,414,177,277,142,65,463
2014,1198,15,17970,-220,2,334,818,67,220,347,178,322,151,227,100,44,290
2014,1199,13,15587,-118,1,288,673,54,196,271,143,277,122,176,58,60,268
2014,1200,21,25200,-310,1,490,1323,152,297,408,289,461,243,257,142,89,450
2014,1201,16,19216,-188,3,369,932,119,235,337,158,343,183,157,91,54,344
2014,1202,20,24040,-339,1,411,991,85,270,393,157,425,162,293,98,54,324
2014,1203,8,9624,-96,0,176,452,36,114,183,98,183,96,104,45,26,159
2014,1204,19,22876,-226,2,428,1086,116,250,389,207,444,152,217,111,29,333
2014,1205,15,18075,-151,5,353,895,71,244,360,191,320,211,186,117,43,315
2014,1206,20,24120,-154,3,497,1151,106,290,406,214,459,220,272,101,64,451
2014,1207,14,16898,-164,1,306,743,69,200,278,146,291,160,176,77,53,338
2014,1208,13,15704,-165,0,278,669,56,218,318,140,276,101,169,64,45,269
2014,1209,8,9672,-52,2,209,473,51,112,154,75,166,88,66,58,36,147
2014,1210,17,20570,-183,2,375,951,90,187,291,191,371,189,211,73,67,322
2014,1211,6,7266,-41,0,148,321,28,75,112,54,134,83,74,34,22,137
2014,1212,23,27876,-448,0,494,1267,144,300,459,251,463,223,352,136,48,441
2014,1213,14,16982,-157,0,290,739,85,239,321,130,326,149,175,55,32,296
2014,1214,12,14568,-115,3,267,718,63,195,299,160,289,121,184,86,73,284
2014,1216,16,19456,-215,0,317,767,110,189,279,111,297,149,242,89,26,331
2014,1217,4,4868,-35,0,81,239,25,51,80,51,76,43,40,31,19,83
2014,1218,11,13398,-71,2,289,674,65,154,213,143,219,139,125,66,30,222
2014,1219,14,17066,-189,1,332,762,69,178,247,143,296,172,190,78,54,253
2014,1220,23,28060,-249,1,512,1280,169,317,473,289,522,246,289,94,77,468
2014,1221,13,15873,-135,0,287,697,81,160,224,117,262,134,162,71,39,231
2014,1222,16,19552,-256,1,371,917,91,196,310,195,339,217,212,85,71,310
2014,1223,25,30575,-369,1,548,1357,124,345,512,276,569,292,391,118,51,542
2014,1224,25,30600,-416,2,470,1297,128,403,601,295,513,190,418,163,87,546
2014,1225,18,22050,-162,0,420,987,88,291,430,189,394,176,192,70,23,396
2014,1226,18,22068,-120,1,413,954,94,260,376,221,367,211,223,115,38,342
2014,1227,25,30675,-276,0,541,1355,138,353,508,272,553,269,322,132,42,559
2014,1228,14,17192,-151,0,295,787,71,151,201,144,295,119,151,74,43,254
2014,1229,15,18435,-191,2,325,851,101,216,316,155,344,156,198,106,64,336
2014,1230,6,7380,-54,0,148,357,48,104,147,74,152,72,76,26,14,124
2014,1231,15,18465,-122,1,313,774,86,215,285,166,345,154,233,73,52,280
2014,1232,10,12320,-110,0,216,531,61,159,220,74,233,111,120,46,27,221
2014,1233,10,12330,-89,1,271,609,98,120,181,94,217,161,110,57,35,189
2014,1234,12,14808,-65,2,324,737,64,179,250,158,272,176,142,82,48,250
2014,1235,7,8645,-78,0,183,455,54,100,147,98,163,102,91,46,16,134
2014,1236,10,12360,-100,0,227,520,72,124,187,99,219,112,143,48,30,183
2014,1237,26,32162,-398,1,605,1431,105,315,432,201,551,249,294,121,71,426
2014,1238,20,24760,-178,2,419,1099,69,315,440,233,447,149,308,121,63,467
2014,1239,18,22302,-288,0,433,1067,96,260,398,226,356,205,230,124,62,347
2014,1240,21,26040,-268,0,440,1104,114,292,454,224,373,220,251,129,61,419
2014,1241,20,24820,-233,0,413,1053,93,338,491,213,442,164,234,111,55,418
2014,1242,9,11178,-56,1,217,519,45,155,221,121,213,96,132,53,48,217
2014,1243,12,14916,-132,2,294,698,60,170,268,151,260,163,148,59,26,280
2014,1244,25,31100,-371,0,555,1357,145,319,497,276,542,265,406,131,68,567
2014,1245,16,19920,-120,1,362,911,103,185,274,171,345,166,198,97,60,350
2014,1246,10,12460,-60,2,228,560,51,191,293,149,243,102,140,42,50,220
2014,1247,16,19952,-180,4,354,910,79,210,297,191,352,180,208,85,52,274
2014,1248,20,24960,-236,2,494,1099,143,250,344,172,412,252,258,102,37,371
2014,1249,26,32474,-353,0,607,1408,86,413,560,239,576,307,363,131,69,486
2014,1250,18,22500,-181,0,413,1023,106,169,235,164,420,205,212,84,60,321
2014,1251,21,26271,-174,0,507,1162,112,275,396,247,483,260,288,99,68,406
2014,1252,15,18780,-177,2,345,894,143,219,348,161,330,197,178,102,20,346
