Season,team,count,score,diff,Numot,fgm,fga,fgm3,ftm,fta,or2,dr,ast,to2,stl,blk,pf
2014,1218,18,1474,219,1,503,1028,97,371,509,227,434,258,213,114,62,340
2014,1219,14,1032,109,0,375,760,101,181,241,126,310,232,143,84,44,215
2014,1220,10,750,95,0,238,508,60,214,333,130,254,109,117,65,29,178
2014,1221,19,1328,195,2,435,983,120,338,461,203,476,227,214,120,83,317
2014,1222,17,1316,192,0,462,916,121,271,390,164,443,269,209,94,111,293
2014,1223,4,344,21,1,122,242,17,83,119,48,128,54,64,23,10,81
2014,1224,6,397,58,1,118,288,31,130,181,61,159,46,88,29,28,135
2014,1225,15,1164,73,3,386,826,123,269,382,156,392,197,187,67,32,292
2014,1226,9,698,74,2,220,478,56,202,274,100,244,101,109,66,32,150
2014,1227,4,323,50,0,105,223,25,88,110,43,116,45,42,19,9,80
2014,1228,19,1321,220,1,458,1052,128,277,385,220,462,215,195,129,80,308
2014,1229,15,1093,163,1,358,818,119,258,356,139,390,209,175,128,75,281
2014,1230,9,704,88,1,251,506,56,146,209,89,217,140,120,74,40,168
2014,1231,17,1385,272,0,467,967,90,361,504,230,500,214,249,117,86,307
2014,1232,21,1516,197,0,511,1095,138,356,492,197,524,278,234,132,84,371
2014,1233,22,1912,290,0,644,1271,232,392,539,186,561,395,227,155,83,377
2014,1234,20,1733,446,1,571,1189,123,468,633,281,590,342,222,150,114,325
2014,1235,26,2215,374,5,783,1594,220,429,615,239,780,510,257,153,81,441
2014,1236,21,1626,226,1,561,1131,164,340,508,215,506,304,256,157,40,348
2014,1237,3,202,22,0,63,135,16,60,78,18,79,35,36,20,10,40
2014,1238,11,819,88,0,292,608,52,183,248,134,278,147,155,63,37,241
2014,1239,10,820,92,0,266,536,75,213,278,110,249,152,150,77,32,188
2014,1240,8,565,70,0,192,433,47,134,182,94,183,116,70,58,40,143
2014,1241,11,704,64,1,235,530,58,176,259,101,290,108,145,71,41,189
2014,1242,24,1993,358,1,687,1307,139,480,672,268,656,403,303,140,139,479
2014,1243,20,1413,260,1,485,1089,133,310,461,246,495,332,246,139,69,414
2014,1244,4,277,20,0,92,195,25,68,97,40,89,46,67,28,15,68
2014,1245,15,1132,124,1,372,807,125,263,361,156,356,186,181,87,45,298
2014,1246,24,1883,375,1,628,1337,122,505,727,349,658,289,275,120,162,426
2014,1247,15,1103,160,0,366,833,98,273,385,179,378,205,152,88,54,221
2014,1248,10,752,108,0,260,511,77,155,192,81,232,132,117,53,26,163
2014,1249,4,288,36,0,104,220,11,69,88,39,91,54,57,29,17,68
2014,1250,14,1020,95,4,345,733,93,237,339,116,367,211,171,75,52,251
2014,1251,8,599,93,0,216,451,51,116,161,124,210,110,100,30,26,120
2014,1252,14,1136,88,0,352,723,123,309,426,111,341,200,185,95,34,296
2014,1253,13,1001,134,1,377,771,84,163,227,150,344,190,156,79,39,213
2014,1254,9,698,35,0,234,511,79,151,203,94,222,143,106,48,24,147
2014,1255,4,315,32,0,116,225,31,52,70,43,87,57,52,31,5,77
2014,1256,26,2166,557,1,739,1583,204,484,713,330,704,435,301,257,134,461
2014,1257,29,2443,750,0,858,1764,241,486,743,398,722,477,282,309,135,550
2014,1258,12,954,87,0,327,710,55,245,310,143,286,172,141,97,42,231
2014,1259,10,728,59,3,237,511,58,196,271,89,224,125,119,86,49,181
2014,1260,9,707,80,1,241,433,61,164,218,61,203,132,105,44,21,171
2014,1261,19,1483,248,1,527,1142,135,294,429,262,549,295,266,153,117,338
2014,1262,9,622,77,1,201,458,65,155,211,94,220,128,119,58,19,160
2014,1263,5,395,35,1,134,306,38,89,127,53,145,85,68,49,17,102
2014,1264,25,1962,275,5,630,1352,166,536,796,295,632,348,370,221,146,585
2014,1265,12,909,127,2,299,674,103,208,278,131,311,169,137,74,50,216
2014,1266,17,1317,249,2,444,920,86,343,484,188,428,294,196,132,64,318
2014,1267,9,671,104,0,231,523,58,151,221,111,237,116,99,61,37,148
2014,1268,17,1267,223,1,448,959,135,236,351,189,440,228,192,104,77,296
2014,1269,24,1894,225,1,674,1423,138,408,592,295,644,388,320,170,137,460
2014,1270,9,707,74,1,236,510,59,176,249,109,220,131,110,68,46,163
2014,1271,5,384,43,0,125,270,31,103,136,63,120,72,65,35,12,92
2014,1272,22,1743,317,1,636,1281,120,351,546,279,571,393,294,203,107,374
2014,1273,23,1814,383,9,627,1284,204,356,480,244,618,393,277,137,111,400
2014,1274,17,1164,195,1,406,856,106,246,341,183,415,216,168,90,73,249
2014,1275,13,925,87,0,319,654,71,216,288,91,319,169,170,111,29,219
2014,1276,25,1949,375,2,671,1341,232,375,498,215,592,393,222,135,66,350
2014,1277,26,2090,413,3,748,1521,216,378,539,293,705,472,288,197,135,486
2014,1278,19,1436,239,0,482,1034,142,330,443,213,474,275,211,156,95,355
2014,1279,19,1479,202,1,489,1130,155,346,501,240,477,259,205,164,124,353
2014,1280,14,1047,149,2,359,759,69,260,395,154,348,195,186,131,46,216
2014,1281,22,1683,218,2,536,1123,129,482,654,258,596,234,285,116,82,407
2014,1282,10,790,86,0,273,545,72,172,252,80,247,147,125,72,28,186
2014,1283,19,1389,177,2,452,1031,138,347,479,194,486,253,204,100,69,363
2014,1284,11,848,117,0,287,614,80,194,284,126,289,163,160,88,42,234
2014,1285,15,1081,131,1,356,723,117,252,342,105,320,178,126,68,38,296
2014,1286,12,839,84,1,282,616,76,199,268,95,301,119,140,82,16,185
2014,1287,18,1454,193,4,465,993,95,429,594,240,458,242,284,157,49,422
2014,1288,15,1198,169,4,428,909,70,272,430,227,393,222,195,89,84,307
2014,1290,6,462,35,0,164,356,41,93,139,75,161,79,91,50,17,121
2014,1291,16,1316,155,1,444,917,140,288,377,165,383,194,187,114,48,273
2014,1292,22,1594,275,1,552,1164,125,365,542,246,541,297,252,162,108,427
2014,1293,16,1263,184,0,427,872,124,285,435,194,415,222,198,85,65,278
2014,1294,16,1230,198,1,434,822,109,253,346,166,343,212,195,98,39,280
2014,1295,22,1686,268,0,600,1163,113,373,483,197,538,267,208,139,101,378
2014,1296,14,877,111,4,278,687,58,263,378,184,362,112,209,98,62,270
2014,1297,9,707,96,3,235,475,69,168,229,77,231,117,92,43,37,183
2014,1298,8,578,87,0,198,419,52,130,187,78,214,120,99,56,24,153
2014,1299,8,585,39,1,157,380,50,221,306,93,225,81,118,35,39,170
2014,1300,26,1931,449,4,638,1366,136,519,719,298,621,385,293,203,109,513
2014,1301,21,1576,205,1,593,1226,100,290,433,243,508,306,201,108,83,368
2014,1303,13,1113,184,0,371,756,96,275,352,122,315,224,157,108,36,234
2014,1304,19,1323,211,0,427,949,115,354,495,151,495,188,201,142,61,367
2014,1305,15,1136,103,6,409,880,98,220,309,166,404,171,149,75,83,263
2014,1306,5,334,54,0,116,268,53,49,65,38,151,71,56,16,25,92
2014,1307,27,2083,319,4,702,1490,172,507,712,295,769,441,284,136,138,447
2014,1308,25,1998,384,1,667,1297,130,534,757,288,663,341,308,118,161,411
2014,1309,9,699,80,0,231,470,49,188,263,104,241,126,134,48,33,185
2014,1310,7,529,42,0,172,374,34,151,217,65,170,69,96,64,16,152
2014,1311,13,954,94,2,326,689,84,218,319,108,318,182,148,79,36,298
2014,1312,9,681,56,2,226,499,68,161,221,93,252,121,124,53,28,167
2014,1313,16,1139,131,1,395,846,78,271,386,187,383,211,189,106,53,288
2014,1314,23,1834,298,2,656,1363,100,422,645,315,610,385,277,167,118,457
2014,1315,15,1170,125,0,399,815,87,285,394,154,319,203,156,126,46,289
2014,1316,14,1049,88,1,358,747,90,243,332,162,365,184,213,78,62,250
2014,1317,14,1015,125,3,347,764,72,249,364,148,405,167,167,80,57,258
2014,1318,11,755,90,1,252,551,62,189,283,119,288,135,151,65,34,179
2014,1319,14,979,152,1,358,745,82,181,253,147,346,164,158,98,65,253
2014,1320,15,1158,198,0,388,780,149,233,329,107,381,239,143,87,41,240
2014,1321,14,922,151,2,314,719,92,202,284,103,420,179,145,67,64,275
2014,1322,15,1389,185,0,485,968,112,307,401,194,389,288,190,124,82,286
2014,1323,15,1179,177,4,424,877,110,221,297,168,396,263,143,98,57,215
2014,1324,11,929,79,2,304,637,105,216,298,90,290,211,119,70,23,199
2014,1325,22,1605,238,3,561,1203,168,315,442,201,593,343,274,151,99,410
2014,1326,25,1790,395,0,615,1338,154,406,587,262,626,310,264,189,121,389
2014,1328,23,1937,261,0,645,1387,214,433,580,272,617,348,258,160,82,410
2014,1329,21,1773,443,0,578,1180,160,457,629,208,544,317,214,186,121,396
2014,1330,16,1117,185,0,390,825,86,251,401,175,411,194,188,105,77,301
2014,1331,15,1142,186,0,400,839,79,263,357,177,399,191,155,94,72,260
2014,1332,23,1949,312,5,648,1324,187,466,618,239,575,347,263,192,85,469
2014,1333,16,1251,156,2,417,834,84,333,481,164,429,248,223,107,90,271
2014,1334,14,1110,134,0,376,766,100,258,330,142,349,197,172,76,29,308
2014,1335,8,631,71,0,218,431,40,155,207,84,223,137,129,48,35,167
2014,1336,15,1150,174,2,391,848,106,262,347,156,400,209,158,74,75,301
2014,1337,14,1036,121,0,359,747,95,223,304,138,374,210,158,65,68,239
2014,1338,25,1949,389,5,677,1393,128,467,641,309,629,426,271,192,74,441
2014,1339,15,1248,211,3,420,863,92,316,415,172,396,234,171,99,74,295
2014,1340,15,1145,112,5,384,795,101,276,347,121,330,218,157,92,33,286
2014,1341,10,734,78,3,236,528,63,199,292,116,251,118,139,80,45,191
2014,1342,4,310,42,0,103,209,23,81,111,35,114,52,60,26,19,66
2014,1343,19,1393,221,2,458,1013,189,288,390,163,478,292,199,107,71,307
2014,1344,23,1762,233,5,581,1282,147,453,573,272,573,333,256,130,123,388
2014,1345,15,1168,176,3,412,908,91,253,389,212,396,216,176,105,102,287
2014,1346,20,1692,207,2,543,1195,117,489,688,349,596,267,258,74,98,385
2014,1347,18,1472,190,0,503,999,123,343,470,175,443,235,193,125,62,321
2014,1348,13,997,154,1,329,694,72,267,389,159,362,162,191,76,70,248
2014,1349,5,372,13,3,121,264,40,90,132,37,134,80,60,24,6,96
2014,1350,19,1356,212,2,452,1004,129,323,462,171,461,222,182,117,79,348
2014,1351,14,1137,136,2,356,747,127,298,405,151,368,188,205,94,41,262
2014,1352,21,1552,180,1,528,1168,160,336,443,235,501,262,225,155,34,345
2014,1353,11,868,97,0,299,657,63,207,282,138,283,147,114,65,62,206
2014,1354,7,509,45,3,175,393,40,119,169,94,185,106,104,44,26,139
2014,1355,16,1197,203,0,384,838,102,327,418,167,427,221,177,93,50,282
2014,1356,13,917,130,1,317,676,63,220,315,160,309,141,162,116,27,225
2014,1357,5,367,50,0,128,274,29,82,119,66,135,78,59,22,9,97
2014,1358,21,1673,213,4,536,1115,151,450,661,268,485,334,289,142,69,459
2014,1359,10,769,102,1,270,519,51,178,238,88,260,170,112,70,38,201
2014,1360,14,965,133,0,317,686,82,249,350,126,360,145,172,82,53,252
2014,1361,27,1895,361,1,649,1488,131,466,695,338,672,268,265,197,146,447
2014,1362,19,1425,187,2,491,980,123,320,492,193,488,282,196,93,44,328
2014,1363,5,391,38,3,119,278,60,93,128,52,156,71,65,30,19,112
2014,1364,19,1389,210,1,464,965,124,337,467,184,509,296,209,93,103,341
2014,1365,12,885,119,1,287,662,100,211,283,140,294,148,129,75,48,236
2014,1366,11,745,151,2,251,531,60,183,263,116,275,124,175,75,51,190
2014,1367,17,1275,189,0,439,952,93,304,459,213,475,266,194,115,65,298
2014,1368,10,721,84,2,240,513,62,179,264,75,282,117,122,43,41,186
2014,1369,16,1372,146,3,494,942,105,279,397,183,435,270,204,111,70,311
2014,1370,11,785,108,0,274,587,83,154,228,110,273,162,125,63,27,198
2014,1371,17,1303,179,2,420,898,133,330,457,156,445,248,197,107,51,335
2014,1372,29,2231,415,1,768,1646,207,488,678,378,606,484,314,208,94,606
2014,1373,15,1051,120,0,344,810,68,295,400,193,360,202,181,95,83,311
2014,1374,23,1685,361,0,601,1193,109,374,550,248,619,371,299,176,112,420
2014,1375,8,604,78,0,205,479,68,126,182,100,233,108,100,45,49,157
2014,1376,14,1068,206,0,356,773,87,269,368,205,313,190,170,87,62,297
2014,1377,9,629,52,0,226,477,58,119,161,72,222,117,104,47,39,140
2014,1378,12,885,87,3,313,659,40,219,329,136,314,172,141,86,54,195
2014,1379,25,1823,325,1,592,1288,133,506,727,322,586,356,321,208,54,506
2014,1380,16,1185,247,0,425,880,95,240,356,187,444,207,210,94,89,308
2014,1381,1,77,6,0,25,49,1,26,34,5,30,15,14,5,1,29
2014,1382,18,1399,224,0,495,1035,88,321,434,238,440,264,218,126,75,341
2014,1383,17,1208,162,2,426,956,109,247,359,206,444,229,220,98,96,339
2014,1384,10,728,80,0,252,541,76,148,215,101,237,140,104,59,34,147
2014,1385,20,1519,263,2,538,1113,102,341,483,202,535,290,223,145,166,329
2014,1386,24,1764,250,0,604,1224,188,368,567,205,655,356,298,116,112,351
2014,1387,25,1795,293,2,621,1369,147,406,575,243,661,362,310,187,110,428
2014,1388,21,1645,292,1,537,1098,169,402,552,240,497,297,238,124,72,400
2014,1389,14,939,87,2,295,732,86,263,350,155,342,141,145,87,72,244
2014,1390,21,1621,287,1,556,1126,136,373,535,196,560,279,224,123,98,340
2014,1391,7,467,26,1,156,341,40,115,159,66,160,113,81,38,29,109
2014,1392,22,1617,260,3,562,1226,121,372,519,278,583,295,268,139,66,397
2014,1393,27,1881,313,1,663,1463,142,413,587,351,600,333,252,225,136,427
2014,1394,16,1161,163,1,422,819,65,252,378,179,389,210,194,101,54,293
2014,1395,8,580,83,0,195,418,39,151,207,68,220,108,85,49,30,139
2014,1396,9,737,94,1,260,548,65,152,201,111,235,137,97,54,37,170
2014,1397,20,1539,383,0,529,1103,129,352,477,261,537,275,199,115,101,312
2014,1398,4,287,25,0,91,201,27,78,109,39,83,47,37,25,9,80
2014,1399,15,1139,104,0,382,765,88,287,418,165,370,206,225,101,67,333
2014,1400,23,1753,261,1,603,1334,117,430,653,332,657,297,282,131,145,427
2014,1401,17,1251,242,1,441,908,117,252,387,149,456,275,179,110,88,276
2014,1402,6,406,69,1,152,297,41,61,87,46,142,81,81,41,17,100
2014,1403,14,1055,198,0,385,767,60,225,311,163,334,178,150,102,60,251
2014,1404,6,504,67,0,179,352,52,94,130,51,127,98,51,55,15,95
2014,1405,26,2097,240,1,712,1489,145,528,709,327,622,414,274,166,78,442
2014,1406,22,1683,259,1,528,1127,141,486,666,234,607,233,217,91,105,418
2014,1407,9,705,107,2,225,495,72,183,256,121,228,109,104,47,22,134
2014,1408,16,1113,120,0,357,821,111,288,410,186,420,173,205,83,58,317
2014,1409,21,1568,295,1,523,1137,121,401,582,233,547,264,237,154,79,401
2014,1410,8,581,72,1,198,421,42,143,201,80,215,98,112,54,21,150
2014,1411,18,1409,199,3,469,949,115,356,498,184,491,262,231,83,81,290
2014,1412,16,1189,160,0,415,963,86,273,411,267,483,228,206,70,81,271
2014,1413,7,530,42,2,177,359,63,113,157,53,153,95,89,39,19,129
2014,1414,21,1441,288,1,533,1112,113,262,399,226,600,324,253,110,158,352
2014,1415,8,601,53,2,207,429,33,154,203,77,200,99,104,46,34,143
2014,1416,11,914,157,2,327,665,87,173,274,155,291,171,134,87,60,182
2014,1417,26,2225,446,0,796,1532,167,466,617,259,686,481,262,247,83,433
2014,1418,20,1671,232,4,579,1164,150,363,559,256,518,277,276,144,89,392
2014,1419,9,686,101,3,244,505,49,149,228,99,242,132,112,60,48,172
2014,1420,8,568,56,1,195,446,53,125,176,88,200,101,108,56,18,164
2014,1421,14,1130,134,1,378,764,98,276,354,136,382,189,197,100,100,237
2014,1422,11,810,72,1,282,608,70,176,245,88,311,139,132,59,31,227
2014,1423,7,484,59,3,170,396,37,107,167,86,180,76,68,46,33,113
2014,1424,20,1512,298,1,530,1123,125,327,498,252,570,291,230,104,135,306
2014,1425,10,780,104,1,274,550,51,181,275,102,300,157,132,57,50,182
2014,1426,13,982,83,4,322,727,105,233,335,146,341,161,166,61,56,227
2014,1427,6,489,58,0,151,295,44,143,207,60,164,72,94,43,11,112
2014,1428,19,1497,289,0,521,1024,125,330,444,160,521,314,213,127,104,313
2014,1429,17,1276,213,1,430,888,127,289,382,182,467,290,188,63,68,299
2014,1430,18,1259,145,1,411,924,114,323,421,179,480,253,195,91,55,297
2014,1431,21,1493,237,2,501,1033,96,395,577,220,593,283,292,103,90,365
2014,1433,26,2008,403,3,698,1603,204,408,600,374,634,362,316,298,114,482
2014,1434,15,1132,184,0,361,743,96,314,424,154,400,192,212,89,73,314
2014,1435,15,1046,122,1,349,763,102,246,382,143,400,218,179,71,72,244
2014,1436,20,1471,393,1,486,992,118,381,499,206,526,272,244,151,83,335
2014,1437,28,2240,448,5,737,1578,254,512,719,323,743,455,336,202,120,553
2014,1438,28,1890,423,0,671,1427,168,380,585,303,703,392,276,158,107,429
2014,1439,9,703,124,1,238,510,76,151,212,94,286,124,111,26,58,167
2014,1440,15,1366,162,5,485,1047,138,258,377,225,431,219,158,103,95,283
2014,1441,16,1249,140,3,427,942,118,277,374,206,382,217,200,127,79,350
2014,1442,7,487,78,2,173,344,30,111,146,53,187,97,100,38,20,114
2014,1443,19,1324,130,2,443,1018,126,312,457,220,463,206,246,99,49,341
2014,1444,22,1683,226,3,548,1111,133,454,619,213,570,252,302,119,71,382
2014,1447,18,1326,218,1,455,1032,114,302,413,234,508,219,233,122,137,339
2014,1448,17,1305,203,1,448,932,89,320,488,189,492,254,207,94,81,302
2014,1449,17,1358,178,2,462,964,100,334,432,183,435,242,197,98,57,309
2014,1450,9,639,122,0,216,495,60,147,235,114,238,105,103,66,34,160
2014,1451,17,1296,212,1,413,811,143,327,437,131,460,255,216,65,62,313
2014,1452,17,1455,292,2,498,1012,150,309,418,202,431,265,163,116,60,332
2014,1453,21,1608,269,1,561,1153,101,385,529,235,532,341,247,160,149,342
2014,1454,20,1508,174,1,480,1040,159,389,521,199,504,282,266,117,45,373
2014,1455,33,2473,497,1,816,1785,226,615,844,392,882,441,345,226,169,558
2014,1456,19,1472,199,1,496,954,177,303,422,133,452,269,195,105,63,299
2014,1457,17,1314,169,2,437,927,140,300,412,169,408,187,198,124,39,316
2014,1458,26,1960,346,0,640,1367,213,467,621,226,659,324,208,137,93,381
2014,1459,17,1199,213,1,439,922,109,212,331,180,411,224,157,112,31,290
2014,1460,18,1218,189,0,385,844,108,340,446,127,405,231,236,117,59,342
2014,1461,16,1116,170,2,357,698,94,308,420,71,418,223,177,73,70,269
2014,1462,21,1569,266,1,551,1116,109,358,514,225,558,336,251,138,74,394
2014,1463,14,1009,130,1,311,701,77,310,436,176,352,173,188,83,65,274
2014,1464,12,896,109,2,304,642,93,195,272,95,288,188,127,73,35,207
2015,1101,7,542,85,0,189,371,68,96,122,57,155,110,93,44,7,142
2015,1102,12,839,164,1,290,581,102,157,223,106,274,215,132,74,29,196
2015,1103,20,1396,238,0,468,1087,193,267,408,219,519,265,237,127,101,358
2015,1104,17,1152,176,0,378,847,103,293,397,163,422,189,201,121,71,295
2015,1105,8,579,72,0,192,437,56,139,208,100,192,112,90,44,13,130
2015,1106,17,1253,222,1,458,997,101,236,360,225,458,241,230,114,68,285
2015,1107,24,1627,243,0,537,1171,149,404,516,229,582,263,269,139,41,381
2015,1108,5,384,56,0,134,271,26,90,132,47,119,50,56,37,16,76
2015,1110,17,1089,137,3,378,753,123,210,302,91,346,224,186,116,37,223
2015,1111,12,829,90,0,281,656,98,169,244,145,296,147,153,63,30,233
2015,1112,31,2398,615,1,836,1685,157,569,806,336,834,447,349,227,113,548
2015,1113,17,1250,243,0,413,874,113,311,450,181,448,232,229,101,53,295
2015,1114,12,901,111,2,308,653,80,205,283,115,308,161,124,71,34,218
2015,1115,12,828,124,1,275,615,91,187,260,125,251,143,168,107,51,223
2015,1116,26,2096,344,1,734,1622,177,451,620,343,626,437,290,215,133,491
2015,1117,10,692,75,2,242,570,63,145,210,117,287,123,128,57,37,148
2015,1119,14,1061,113,3,377,822,102,205,306,165,353,211,186,96,53,288
2015,1120,14,1072,103,3,335,753,105,297,440,148,341,158,184,115,42,283
2015,1122,6,406,37,0,144,328,34,84,133,61,156,79,82,49,21,92
2015,1123,6,421,76,1,135,311,50,101,144,63,160,89,78,34,14,102
2015,1124,23,1686,345,1,585,1265,168,348,524,333,567,371,277,193,93,378
2015,1125,21,1617,206,0,555,1133,226,281,406,192,541,335,281,128,43,336
2015,1126,9,590,83,0,188,440,49,165,207,105,204,76,122,53,27,164
2015,1127,5,342,47,0,115,250,24,88,142,54,116,46,47,36,14,81
2015,1129,23,1703,339,4,584,1233,205,330,451,193,579,289,229,139,59,390
2015,1130,13,911,138,1,317,648,86,191,282,96,320,175,158,88,45,229
2015,1131,12,831,100,1,269,557,99,194,270,98,299,160,171,79,30,197
2015,1132,20,1379,222,1,482,1064,145,270,366,207,496,260,231,138,86,319
2015,1133,8,494,67,1,155,369,41,143,207,68,184,85,87,54,27,147
2015,1135,11,771,89,0,251,551,71,198,261,109,314,133,176,50,60,185
2015,1136,16,1140,123,2,386,846,105,263,340,163,407,207,197,82,48,280
2015,1137,18,1283,124,2,421,934,123,318,445,177,450,235,189,77,59,329
2015,1138,23,1793,286,0,603,1354,146,441,619,300,623,334,253,193,103,409
2015,1139,22,1640,352,2,572,1200,126,370,536,263,548,283,250,145,70,380
2015,1140,23,1945,339,1,637,1326,200,471,613,277,618,409,273,177,68,450
2015,1141,20,1555,285,0,521,1093,226,287,392,197,482,298,190,122,51,329
2015,1142,11,757,117,1,265,598,74,153,224,125,281,133,106,57,50,186
2015,1143,18,1330,211,2,489,1013,116,236,348,157,512,261,183,79,76,322
2015,1144,7,471,80,0,159,342,57,96,141,59,167,104,81,52,16,124
2015,1145,16,1088,166,2,385,882,94,224,306,180,376,239,173,116,65,278
2015,1146,2,144,5,0,47,97,12,38,57,17,52,20,36,19,11,38
2015,1148,5,303,30,1,120,270,24,39,63,53,138,62,63,33,28,58
2015,1149,16,1247,178,4,417,963,171,242,346,206,402,222,172,120,41,261
2015,1150,14,1111,154,4,395,832,96,225,357,177,389,206,190,99,41,234
2015,1151,20,1496,202,4,492,1053,140,372,529,223,490,247,258,124,140,380
2015,1152,5,342,34,0,114,263,34,80,100,57,121,50,61,34,17,102
2015,1153,22,1469,306,1,516,1070,123,314,456,238,518,281,275,149,123,317
2015,1154,8,551,34,2,184,373,63,120,146,71,179,114,111,46,25,109
2015,1155,16,1080,175,2,375,850,97,233,341,183,419,188,194,92,79,250
2015,1156,16,1135,180,2,406,825,109,214,308,155,356,239,185,109,59,283
2015,1157,20,1433,252,0,489,1089,145,310,437,243,548,238,224,120,72,316
2015,1158,9,582,100,0,201,441,59,121,177,88,215,104,105,63,24,178
2015,1159,15,1033,144,0,374,717,125,160,225,85,353,217,153,75,46,235
2015,1160,15,1183,227,3,396,807,96,295,385,154,431,221,189,98,72,263
2015,1161,26,1951,311,1,656,1432,198,441,647,310,677,411,271,148,89,431
2015,1162,12,795,150,0,268,601,107,152,204,118,318,157,144,66,53,199
2015,1163,20,1367,252,0,482,1006,149,254,348,169,501,270,213,105,116,302
2015,1164,7,576,60,0,188,415,65,135,190,63,187,92,63,43,24,122
2015,1165,12,797,117,1,257,587,71,212,281,97,335,118,151,71,72,228
2015,1166,14,1067,172,3,352,765,120,243,326,151,377,215,161,70,35,234
2015,1167,11,699,114,1,240,546,62,157,213,119,261,155,117,66,24,196
2015,1168,7,484,55,0,162,365,37,123,163,74,177,66,82,42,13,106
2015,1169,7,523,65,0,172,342,32,147,181,48,195,127,77,29,35,108
2015,1170,18,1314,156,0,471,912,112,260,349,143,399,281,185,116,49,295
2015,1171,14,946,147,1,331,733,97,187,283,147,340,190,172,127,55,248
2015,1172,23,1899,390,1,679,1380,254,287,414,236,613,410,217,135,66,430
2015,1173,25,1753,304,0,577,1202,170,429,630,176,615,356,273,175,61,389
2015,1174,10,707,59,1,248,528,66,145,208,93,261,140,112,42,49,160
2015,1175,16,1188,132,1,411,894,132,234,317,173,429,203,189,79,63,268
2015,1176,12,867,164,1,305,553,102,155,214,59,266,219,128,66,29,228
2015,1177,12,896,128,1,299,630,95,203,277,109,294,162,167,95,63,240
2015,1178,13,973,122,2,345,752,87,196,276,147,309,193,160,110,48,260
2015,1179,8,573,89,0,183,346,73,134,169,34,195,115,89,27,24,121
2015,1180,11,703,95,0,236,542,65,166,210,97,264,130,87,53,45,180
2015,1181,29,2374,538,2,836,1628,227,475,675,342,738,466,324,212,113,449
2015,1182,11,855,133,0,304,607,96,151,220,111,322,182,152,50,57,189
2015,1183,15,980,101,1,341,718,101,197,296,95,373,201,194,89,66,241
2015,1184,17,1206,207,0,399,838,139,269,337,103,357,246,205,154,48,292
2015,1185,17,1238,213,1,404,908,112,318,436,188,444,197,216,154,68,318
2015,1186,23,1908,226,2,657,1345,240,354,497,231,579,319,255,145,116,409
2015,1187,12,820,129,1,297,623,74,152,225,111,278,195,141,96,29,202
2015,1188,10,702,122,0,246,514,66,144,231,95,271,128,137,69,46,156
2015,1189,13,974,90,2,323,725,106,222,308,126,331,143,176,90,24,251
2015,1190,14,1066,81,0,332,758,137,265,360,156,313,182,168,114,35,272
2015,1191,18,1302,173,1,441,879,81,339,444,129,445,299,233,100,70,306
2015,1192,7,529,27,1,175,411,59,120,170,78,138,90,72,67,25,157
2015,1193,7,470,65,2,142,336,39,147,202,62,175,83,75,43,33,134
2015,1194,7,480,70,0,169,360,57,85,120,66,163,82,88,31,25,113
2015,1195,19,1375,223,1,491,1096,118,275,404,254,524,281,222,113,85,332
2015,1196,16,1066,242,1,376,819,112,202,311,179,393,227,189,123,65,237
2015,1197,2,121,14,0,41,92,10,29,46,16,45,13,25,15,5,33
2015,1198,14,907,91,3,331,710,75,170,275,112,396,157,173,72,79,235
2015,1199,17,1215,150,2,417,820,81,300,434,145,439,227,263,97,94,305
2015,1200,9,651,112,1,226,464,61,138,186,97,238,143,124,66,41,136
2015,1201,13,868,81,0,292,652,80,204,297,98,308,152,133,102,52,244
2015,1202,9,609,78,0,190,440,58,171,255,101,238,99,110,55,29,154
2015,1203,21,1554,330,3,548,1137,126,332,488,240,553,270,237,127,88,308
2015,1204,19,1298,172,1,441,1027,137,279,420,205,476,201,224,141,58,325
2015,1205,16,1248,122,4,427,925,140,254,377,188,401,284,189,110,40,258
2015,1206,8,568,65,1,188,397,35,157,210,91,202,84,112,52,28,145
2015,1207,21,1579,267,3,539,1116,130,371,513,226,514,299,247,171,101,397
2015,1208,21,1470,217,4,487,1072,134,362,524,210,583,281,265,126,118,372
2015,1209,23,1657,341,0,574,1191,117,392,519,214,527,319,231,218,102,416
2015,1210,12,823,118,0,302,672,48,171,261,155,308,147,145,72,42,199
2015,1211,31,2448,571,0,883,1679,225,457,662,309,856,511,325,187,103,524
2015,1213,15,1081,139,0,365,762,100,251,348,127,362,205,149,87,49,285
2015,1214,16,1176,175,1,377,897,101,321,479,209,449,189,241,112,82,350
2015,1216,13,834,70,1,282,654,109,161,232,112,280,172,158,96,14,224
2015,1217,20,1355,228,3,478,1026,98,301,412,199,488,277,212,131,91,314
2015,1218,20,1502,228,0,545,1146,135,277,417,222,473,293,252,189,81,383
2015,1219,19,1413,175,6,493,1047,127,300,393,200,444,273,207,121,58,283
2015,1220,20,1621,388,0,548,1148,182,343,489,229,545,327,223,149,64,350
2015,1221,13,906,110,1,315,667,90,186,264,116,283,162,149,103,60,235
2015,1222,13,944,150,1,311,720,123,199,272,170,331,172,178,80,51,219
2015,1223,8,595,69,1,207,454,38,143,192,111,209,96,104,52,32,158
2015,1224,13,837,114,1,278,595,48,233,328,127,318,106,220,93,51,237
2015,1225,11,892,91,2,309,627,86,188,256,114,286,148,118,53,28,223
